customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude,is_business,age,years_as_customer,lifetime_spend,spend_per_year,education_level,2D_DBSCAN_clusters,3D_DBSCAN_cluster
2272,Phd. Felicia Bradshaw,female,1987-01-31 09:08:00,1.0,1.0,0.0,20.0,397.0,20.0,9.0,310.0,379.0,222.0,204.0,170.0,46.0,5.0,408.0,0.4972509268475444,2008.0,,38.78532865560136,-9.127113313566342,0,36,13.0,1753.0,134.84615384615384,3,2,2
8267,Denise Standridge,female,1976-12-23 09:35:00,1.0,1.0,1.0,20.0,134.0,20.0,7.0,340.0,288.0,233.0,186.0,228.0,68.0,5.0,660.0,0.5054585625793129,2009.0,,38.7702236858526,-9.120512581566269,0,47,12.0,1502.0,125.16666666666669,0,2,2
27860,Sherri Weakley,female,1977-08-03 02:20:00,1.0,0.0,1.0,20.0,307.0,20.0,7.0,310.0,252.0,111.0,139.0,208.0,51.0,5.0,310.0,0.4990701123687767,2011.0,,38.71673341040695,-9.145238292266544,0,46,10.0,1403.0,140.3,0,2,2
14909,Kathy King,female,1990-03-11 10:59:00,1.0,0.0,1.0,2.0,118.0,462.0,7.0,208.0,430.0,336.0,122.0,215.0,52.0,199.0,123.0,0.1192700468428633,2005.0,,38.741748946826206,-9.165579635627008,0,33,16.0,2142.0,133.875,0,2,2
20812,Juanita Jutras,female,1956-04-02 02:54:00,1.0,0.0,1.0,20.0,280.0,20.0,8.0,273.0,283.0,192.0,247.0,113.0,51.0,5.0,385.0,0.5000673761408905,2013.0,,38.73230264335493,-9.13219087709452,0,67,8.0,1464.0,183.0,0,2,2
17184,Gertrude Clough,female,1943-03-31 09:04:00,1.0,0.0,1.0,2.0,538.0,761.0,13.0,388.0,538.0,194.0,287.0,137.0,53.0,198.0,3.0,0.099126528856246,2007.0,,38.72118284221969,-9.156363972850944,0,80,14.0,3094.0,221.0,0,2,2
12222,Dawn Price,female,1987-10-05 08:56:00,1.0,0.0,2.0,20.0,621.0,20.0,9.0,374.0,339.0,165.0,152.0,136.0,45.0,5.0,444.0,0.5035492057153836,2010.0,,38.72328148243776,-9.184342990298108,0,36,11.0,1857.0,168.8181818181818,0,2,2
14133,Michael White,male,1948-04-06 01:17:00,1.0,0.0,1.0,20.0,311.0,20.0,9.0,241.0,339.0,170.0,106.0,157.0,62.0,5.0,399.0,0.5007736121337605,2012.0,,38.781747645419024,-9.139239594333336,0,75,9.0,1411.0,156.77777777777777,0,2,2
25517,Eva Morrison,female,1964-06-17 02:36:00,1.0,0.0,1.0,20.0,258.0,20.0,8.0,292.0,218.0,210.0,264.0,89.0,45.0,5.0,496.0,0.4977828812223362,2009.0,,38.73043736011385,-9.142337250689089,0,59,12.0,1401.0,116.75,0,2,2
23894,Loida Goodwin,female,1970-09-30 10:21:00,0.0,0.0,1.0,3.0,323.0,564.0,19.0,501.0,386.0,323.0,178.0,294.0,45.0,196.0,4.0,0.1124449068476821,2009.0,,38.71430589851228,-9.169110043002204,0,53,12.0,2810.0,234.16666666666663,0,2,2
7653,Brent Jordan,male,1980-06-14 10:02:00,1.0,0.0,1.0,20.0,252.0,20.0,9.0,343.0,252.0,170.0,141.0,240.0,32.0,5.0,665.0,0.5011139450857091,2009.0,,38.78384730362039,-9.149858789467796,0,43,12.0,1455.0,121.25,0,2,2
13076,Valerie Pritt,female,1952-11-18 08:52:00,0.0,0.0,1.0,2.0,598.0,1166.0,23.0,412.0,222.0,197.0,149.0,238.0,51.0,196.0,11.0,0.0931938767713889,2006.0,,38.75157242506909,-9.183770231695004,0,71,15.0,3229.0,215.26666666666668,0,2,2
8028,Kenneth Brewer,male,1981-03-27 06:03:00,1.0,0.0,1.0,20.0,334.0,20.0,10.0,273.0,305.0,145.0,196.0,114.0,32.0,5.0,531.0,0.5025472250279542,2012.0,,38.78699506237975,-9.195787132890368,0,42,9.0,1424.0,158.22222222222223,0,2,2
9385,Carol Brinker,female,1943-09-14 10:24:00,1.0,1.0,1.0,20.0,366.0,20.0,11.0,202.0,208.0,244.0,137.0,175.0,33.0,5.0,529.0,0.496788955145311,2010.0,,38.72317784897057,-9.163973094342577,0,80,11.0,1390.0,126.36363636363636,0,2,2
10489,Opal Stein,female,1966-02-15 03:23:00,1.0,0.0,1.0,20.0,352.0,20.0,9.0,322.0,323.0,195.0,193.0,168.0,39.0,5.0,346.0,0.5053980254620792,2012.0,,38.715837526108345,-9.16816376709267,0,57,9.0,1617.0,179.66666666666666,0,2,2
5237,Wendy Longley,female,1987-12-09 02:25:00,1.0,0.0,1.0,20.0,190.0,20.0,9.0,264.0,278.0,212.0,59.0,150.0,60.0,5.0,439.0,0.4980120689863656,2009.0,,38.73299237343574,-9.15420054224482,0,36,12.0,1238.0,103.16666666666669,0,2,2
4010,Roselia Cleghorn,female,1987-12-15 05:54:00,1.0,0.0,1.0,20.0,579.0,20.0,9.0,335.0,309.0,175.0,141.0,114.0,57.0,5.0,535.0,0.5015504876753096,2008.0,,38.72170531977518,-9.148636897335258,0,36,13.0,1735.0,133.46153846153845,0,2,2
27884,Marlene Seaman,female,1970-01-29 07:56:00,0.0,0.0,1.0,1.0,525.0,670.0,4.0,310.0,420.0,340.0,272.0,108.0,48.0,197.0,38.0,0.089624752112614,2005.0,,38.78649640648375,-9.194941119040168,0,53,16.0,2890.0,180.625,0,2,2
29417,James Grant,male,1956-03-27 02:21:00,0.0,1.0,0.0,2.0,1239.0,753.0,15.0,187.0,206.0,342.0,266.0,258.0,53.0,197.0,15.0,0.0748531692226187,2009.0,,38.75917365950219,-9.155601820711816,0,67,12.0,3501.0,291.75,0,2,2
793,Bsc. Courtney Buckingham,female,1956-06-24 12:00:00,1.0,0.0,0.0,20.0,196.0,20.0,9.0,286.0,318.0,253.0,103.0,127.0,60.0,5.0,630.0,0.4919000437401405,2010.0,954410.0,38.70808515980757,-9.161812759837076,0,67,11.0,1368.0,124.36363636363636,1,2,2
28450,Elizabeth Figueroa,female,1967-06-02 02:55:00,0.0,1.0,1.0,2.0,448.0,105.0,19.0,369.0,329.0,307.0,164.0,261.0,49.0,197.0,94.0,0.0878751104774744,2007.0,,38.73605128144114,-9.13025949928693,0,56,14.0,2229.0,159.21428571428572,0,2,2
3770,Joseph Judon,male,1966-04-09 08:39:00,1.0,0.0,1.0,20.0,183.0,20.0,8.0,279.0,360.0,202.0,121.0,212.0,59.0,5.0,546.0,0.4982916407483384,2005.0,,38.72235438139354,-9.168424402197394,0,57,16.0,1441.0,90.0625,0,2,2
27415,Michael Misnick,male,1976-12-18 06:43:00,1.0,1.0,1.0,2.0,422.0,500.0,18.0,236.0,336.0,190.0,172.0,280.0,47.0,200.0,151.0,0.1107922502688714,2015.0,,38.759900622441634,-9.164685595268336,0,47,6.0,2383.0,397.1666666666667,0,2,2
18821,Carolyn Evans,female,1976-01-06 07:32:00,1.0,0.0,1.0,20.0,228.0,20.0,9.0,205.0,330.0,106.0,181.0,147.0,54.0,5.0,612.0,0.5035822936949734,2015.0,,38.74862229009288,-9.136336108660958,0,47,6.0,1276.0,212.66666666666663,0,2,2
28540,Ernest Wykes,male,1977-08-16 01:01:00,1.0,0.0,1.0,20.0,104.0,20.0,8.0,330.0,255.0,253.0,146.0,154.0,53.0,5.0,528.0,0.5132501926869878,2007.0,,38.73080717020607,-9.130210983658364,0,46,14.0,1320.0,94.28571428571428,0,2,2
26895,Paul Mckay,male,1973-09-08 02:58:00,1.0,1.0,1.0,2.0,638.0,63.0,14.0,305.0,325.0,160.0,190.0,219.0,52.0,200.0,81.0,0.0745837836062274,2011.0,,38.70827731977152,-9.160804347112162,0,50,10.0,2152.0,215.2,0,2,2
6646,Dorothy Morse,female,1948-05-29 12:45:00,1.0,0.0,2.0,20.0,159.0,20.0,10.0,234.0,322.0,266.0,216.0,192.0,62.0,5.0,417.0,0.4960033794818924,2012.0,,38.77835038951003,-9.130602068237073,0,75,9.0,1476.0,164.0,0,2,2
25270,Keith Sheppard,male,2001-11-16 11:11:00,0.0,1.0,0.0,1.0,113.0,318.0,10.0,192.0,173.0,144.0,156.0,271.0,45.0,204.0,110.0,0.0799057847235349,2010.0,,38.73895323322024,-9.137885358585388,0,22,11.0,1616.0,146.9090909090909,0,2,2
19670,Sara Richardson,female,1989-06-21 03:37:00,0.0,1.0,0.0,1.0,212.0,1113.0,18.0,286.0,431.0,361.0,107.0,376.0,45.0,202.0,77.0,0.0908826405502087,2009.0,,38.74359982034693,-9.127887239627546,0,34,12.0,3133.0,261.0833333333333,0,2,2
15052,Kimberly Tomassi,female,1971-07-08 11:53:00,1.0,0.0,1.0,20.0,71.0,20.0,9.0,357.0,331.0,251.0,156.0,159.0,62.0,5.0,678.0,0.5051473989403471,2006.0,,38.75866359312175,-9.19550950605944,0,52,15.0,1412.0,94.13333333333334,0,2,2
14273,Jimmy Bender,male,1947-07-28 06:25:00,1.0,0.0,1.0,20.0,482.0,20.0,11.0,226.0,308.0,183.0,136.0,172.0,39.0,5.0,367.0,0.5041107720956434,2009.0,,38.75298335069174,-9.136917000863292,0,76,12.0,1571.0,130.91666666666666,0,2,2
15764,Geneva Byer,female,1976-01-25 02:39:00,1.0,0.0,2.0,20.0,169.0,20.0,9.0,283.0,301.0,165.0,151.0,193.0,53.0,5.0,673.0,0.4980679138118584,2009.0,,38.73224840767615,-9.176631150127143,0,47,12.0,1340.0,111.66666666666669,0,2,2
26209,Gordon Halloran,male,1975-05-24 07:46:00,1.0,0.0,1.0,20.0,357.0,20.0,10.0,300.0,335.0,222.0,166.0,109.0,58.0,5.0,563.0,0.4902246844014601,2008.0,,38.74827364265463,-9.11907000627076,0,48,13.0,1572.0,120.92307692307692,0,2,2
12266,Sarah Garcia,female,1948-09-02 01:30:00,1.0,0.0,1.0,20.0,316.0,20.0,10.0,345.0,278.0,283.0,152.0,87.0,37.0,5.0,462.0,0.4985427793622581,2013.0,,38.75523764268886,-9.144089124807042,0,75,8.0,1523.0,190.375,0,2,2
28653,Manuel Arriola,male,1961-09-02 12:13:00,1.0,0.0,0.0,20.0,345.0,20.0,9.0,391.0,372.0,253.0,45.0,226.0,67.0,5.0,636.0,0.5043757547617534,2014.0,,38.76359841531932,-9.12460622814489,0,62,7.0,1724.0,246.28571428571428,0,2,2
26535,Ralph Kocieda,male,1956-02-11 02:55:00,1.0,1.0,1.0,2.0,364.0,785.0,20.0,200.0,423.0,401.0,200.0,190.0,47.0,202.0,29.0,0.1135525454081052,2010.0,,38.73155481734579,-9.143523519881438,0,67,11.0,2812.0,255.63636363636363,0,2,2
9789,Frances Phillips,female,1967-05-08 04:28:00,0.0,0.0,0.0,3.0,66.0,620.0,14.0,426.0,112.0,138.0,422.0,106.0,51.0,197.0,38.0,0.0729784254360053,2013.0,,38.74107791609244,-9.117995476122642,0,56,8.0,2138.0,267.25,0,2,2
24575,Tom Carter,male,1960-10-09 09:04:00,1.0,0.0,1.0,20.0,428.0,20.0,9.0,318.0,156.0,251.0,139.0,169.0,48.0,5.0,648.0,0.5025980579162594,2012.0,,38.73701343051539,-9.136594436387368,0,63,9.0,1534.0,170.44444444444446,0,2,2
200,Bsc. Saul Fowler,male,1984-06-01 06:04:00,1.0,0.0,1.0,20.0,378.0,20.0,11.0,267.0,302.0,241.0,192.0,238.0,43.0,5.0,525.0,0.5013851017762506,2005.0,997863.0,38.75327481318496,-9.117057959035716,0,39,16.0,1686.0,105.375,1,2,2
20833,Joseph Donovan,male,1983-03-22 08:04:00,1.0,0.0,1.0,20.0,130.0,20.0,8.0,330.0,301.0,219.0,162.0,177.0,53.0,5.0,500.0,0.4966280193707775,2013.0,,38.70810689396391,-9.127001938781572,0,40,8.0,1397.0,174.625,0,2,2
19222,Mary West,female,1955-01-15 09:22:00,1.0,0.0,1.0,20.0,131.0,20.0,7.0,282.0,339.0,137.0,220.0,157.0,46.0,5.0,566.0,0.504344009167127,2009.0,,38.71685945299498,-9.130185655584029,0,68,12.0,1337.0,111.41666666666669,0,2,2
