customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude,is_business,age,years_as_customer,lifetime_spend,spend_per_year,education_level,2D_DBSCAN_clusters,3D_DBSCAN_cluster
12267,Bsc. Anthony Brown,male,1968-05-27 07:42:00,0.0,1.0,0.0,2.0,639.0,53.0,11.0,1493.0,21.0,27.0,0.0,0.0,96.0,63.0,199.0,0.0517447612322058,2020.0,,38.71697660166073,-9.152628209422495,0,55,1.0,2392.0,2392.0,1,4,4
10548,Phd. Kimberly Milton,female,1995-11-07 12:37:00,1.0,0.0,0.0,1.0,1210.0,47.0,13.0,1477.0,8.0,26.0,0.0,0.0,103.0,48.0,194.0,0.0473538764811898,2011.0,,38.75849311724863,-9.18856796986956,0,28,10.0,2919.0,291.9,3,4,4
457,Msc. Pamela Moser,female,1952-08-31 04:23:00,1.0,0.0,0.0,2.0,771.0,46.0,9.0,1495.0,15.0,25.0,0.0,0.0,93.0,51.0,211.0,0.0510140767536241,2009.0,994394.0,38.75235549122195,-9.13406314754262,0,71,12.0,2496.0,208.0,2,4,4
2803,Bsc. Kimberly Whitehead,female,1971-05-13 10:21:00,2.0,0.0,0.0,2.0,754.0,55.0,10.0,1506.0,17.0,12.0,0.0,0.0,99.0,44.0,203.0,0.0495828748523693,2009.0,,38.754623858327086,-9.174762867852646,0,52,12.0,2487.0,207.25,1,4,4
2443,Msc. Elizabeth Scurry,female,1988-10-05 06:16:00,0.0,2.0,0.0,2.0,1072.0,58.0,9.0,1476.0,17.0,20.0,0.0,0.0,81.0,45.0,214.0,0.0503267564744562,2012.0,,38.78248279867402,-9.151245205058574,0,35,9.0,2769.0,307.6666666666667,2,4,4
24159,Robert Anderson,male,1979-07-16 09:20:00,1.0,1.0,0.0,2.0,997.0,46.0,11.0,1508.0,22.0,16.0,0.0,0.0,89.0,53.0,205.0,0.0491029787298591,2017.0,,38.72134765537461,-9.14544072858818,0,44,4.0,2731.0,682.75,0,4,4
24689,Brian Louis,male,1968-03-06 08:34:00,1.0,1.0,1.0,2.0,1383.0,52.0,9.0,1504.0,18.0,21.0,0.0,0.0,121.0,49.0,198.0,0.0499807810101415,2006.0,,38.726071988460426,-9.174145857543165,0,55,15.0,3148.0,209.86666666666667,0,4,4
24783,Andre Green,male,1984-09-10 12:04:00,1.0,0.0,1.0,2.0,920.0,49.0,10.0,1518.0,23.0,25.0,0.0,0.0,93.0,58.0,214.0,0.0496269515065851,2007.0,,38.71390585146763,-9.12707911656914,0,39,14.0,2686.0,191.8571428571429,0,4,4
21043,Bettie Fisher,female,1940-11-28 02:51:00,1.0,1.0,0.0,2.0,709.0,55.0,11.0,1538.0,26.0,21.0,0.0,0.0,106.0,64.0,208.0,0.0502672703979995,2008.0,,38.77991690888975,-9.14979219427601,0,83,13.0,2519.0,193.7692307692308,0,4,4
10500,Phd. Tracy Hayden,female,1969-06-08 06:35:00,3.0,1.0,0.0,2.0,696.0,48.0,9.0,1477.0,25.0,16.0,0.0,0.0,96.0,51.0,190.0,0.0490096965595457,2009.0,,38.759629957556406,-9.146927149415609,0,54,12.0,2409.0,200.75,3,4,4
